word_idx,word_id,word,accuracy
22362,w_800967e46b2f519d,fishlike,0.744525547445255
22363,w_7c9e2f3efd6b5019,immaculately,0.744479495268138
22364,w_997fdb8792a8733b,imperativeness,0.744479495268138
22365,w_bb452349f4a00872,conjugational,0.744479495268138
22366,w_4cf471ae075a907d,freckled,0.744444444444444
22367,w_f68f0f375d468d04,imbecile,0.744444444444444
22368,w_510a140490498ff2,flipchart,0.744444444444444
22369,w_46f38f2ecc238bd9,downer,0.744444444444444
22370,w_f6c17dac375ec923,extradition,0.744444444444444
22371,w_f3395a3e84ef4819,inheritably,0.744444444444444
22372,w_72586560e86a0ddd,properness,0.744444444444444
22373,w_ab292d71379300f0,fortifier,0.744444444444444
22374,w_0924fc2b6d35c908,handgrenade,0.744444444444444
22375,w_2fe34bfde9ea7ad6,exoticism,0.744444444444444
22376,w_880081a6c095a35b,cramped,0.744408945686901
22377,w_740c483f2f39e161,dustiness,0.744360902255639
22378,w_4b7b299233f1eaad,imaginer,0.744360902255639
22379,w_02d5771ed868f6ab,preoperative,0.744360902255639
22380,w_851612a3ea778bcc,denote,0.744336569579288
22381,w_ffc3f191eae05480,merit,0.744274809160305
22382,w_e2e935d66f518a9e,shadowlike,0.744274809160305
22383,w_992990dcbddb36af,semiautomatics,0.744274809160305
22384,w_fa2290fce71e5b01,mislabel,0.744262295081967
22385,w_6b1cec31aef16e38,gloominess,0.744262295081967
22386,w_19edc1210777ba4d,array,0.744186046511627
22387,w_d6dd361a4abb1242,immaculate,0.744186046511627
22388,w_c71d61ac89aee716,stapler,0.744186046511627
22389,w_45c7c7e4f6c3ea15,saddled,0.744186046511627
22390,w_c2ef239d4446ea93,approximatively,0.744186046511627
22391,w_a2e29e754c114bde,doubter,0.744186046511627
22392,w_e2e3cc534e7ddfa9,gotcha,0.744186046511627
22393,w_bf1df511100bdfa5,dedicator,0.744186046511627
22394,w_9cd05887ede399d2,medievalist,0.744107744107744
22395,w_31a7d874fda4ac36,misgiving,0.744094488188976
22396,w_89d10dc76b1d9f76,faulting,0.744094488188976
22397,w_780e5528e2000c20,extrapolate,0.744094488188976
22398,w_564409eca28cb3eb,logician,0.744094488188976
22399,w_e52d13cbc2cfeeb9,bearskin,0.744094488188976
22400,w_78115c2a68b4f100,sedation,0.744027303754266
22401,w_2523197b7124ac23,assertiveness,0.744027303754266
22402,w_a3782fbbb6e42e52,soundings,0.744027303754266
22403,w_5690f6f3a66696a2,bureaucrat,0.744027303754266
22404,w_06e36c029bef73d2,florescence,0.744
22405,w_40a4cd267215d794,amphibian,0.7439446366782
22406,w_53d66921b6306b96,clownish,0.7439446366782
22407,w_5382008f6e60b349,euthanize,0.7439446366782
22408,w_55d1ce175ae01728,bloodlessly,0.7439446366782
22409,w_782f6f62e071c5e2,unrounded,0.74390243902439
22410,w_76f8f8e7219b99e7,hypercritically,0.74390243902439
22411,w_63d52b664f3ea54a,indistinctiveness,0.74390243902439
22412,w_5356066c48c5909c,approvingly,0.743859649122807
22413,w_cac2bdce75050dd7,retrain,0.743859649122807
22414,w_883ff2c19169dcb3,cortex,0.743801652892562
22415,w_f94960033779a268,faints,0.743801652892562
22416,w_a45b3ee646ec485d,raisin,0.743801652892562
22417,w_91cca2e9a527625a,topcoat,0.743801652892562
22418,w_00ef0a7431263dce,pitiful,0.743772241992882
22419,w_28b92b56ee64b92e,carol,0.743772241992882
22420,w_435838c0328d7fc3,centrifugation,0.743772241992882
22421,w_683a64e6120a36fa,recheck,0.743772241992882
22422,w_0e5f8f97f7f2be08,nonvascular,0.743772241992882
22423,w_f497f020e4a83a99,formational,0.743772241992882
22424,w_9209b67e7afb2034,transpacific,0.743772241992882
22425,w_80b1618d9366633c,uncoated,0.74375
22426,w_2c2e683f1348cdb3,repellant,0.743682310469314
22427,w_2e8990a8f8d3141e,rover,0.743682310469314
22428,w_a118cc0dc02b517d,matriarch,0.743682310469314
22429,w_9406619cfcda4721,chuck,0.743682310469314
22430,w_2fe4229ce54cea99,syllabic,0.743682310469314
22431,w_9c5e05bd901470ce,stockbroker,0.743682310469314
22432,w_5c788c0b52243bc6,convincer,0.743682310469314
22433,w_2fe4599b322e8f5b,nonaggression,0.743682310469314
22434,w_d6eb1d5570ac2199,oppression,0.743589743589743
22435,w_6c423dbafac203c0,intrusive,0.743589743589743
22436,w_54d51e17cb2543b4,bachelorette,0.743589743589743
22437,w_81f337d6d6cb15e7,subscale,0.743589743589743
22438,w_afe9bf2f2f100434,unpiloted,0.743589743589743
22439,w_06ce8274689d58fa,undreamed,0.743589743589743
22440,w_3f30ded9f49a5aae,millionth,0.743589743589743
22441,w_213c2b3c9483cc04,premedication,0.743589743589743
22442,w_9f7ccb3049ce45b8,deceptively,0.743506493506493
22443,w_eaf7c5bd59df4fe1,shirtsleeve,0.743506493506493
22444,w_d6ed2f81b978eaf8,strand,0.743494423791821
22445,w_c52c830f927fe3c8,alumni,0.743494423791821
22446,w_3203526002ce58c8,groaning,0.743494423791821
22447,w_6a27bdffbbef5096,offbeat,0.743494423791821
22448,w_fbe4938623589ad7,conceded,0.743494423791821
22449,w_65587dbcdf84a2bf,feedbox,0.743494423791821
22450,w_9de4d26beeb37106,redfish,0.743494423791821
22451,w_ec110d40baa700b1,unabbreviated,0.743494423791821
22452,w_bf8f176b5b27d8ec,misdiagnosis,0.743494423791821
22453,w_ca5c0e543a580f25,extinguishment,0.743494423791821
22454,w_b5ca76fd5946859c,monotonically,0.743494423791821
22455,w_095ee8f5f442fe0c,twitch,0.743396226415094
22456,w_79720dbc9e952c62,scrappy,0.743396226415094
22457,w_947d83454d7d7800,minidress,0.743396226415094
22458,w_ec5f4aa4c4723038,mythmaking,0.743396226415094
22459,w_16661cde7daeeca4,distiller,0.743295019157088
22460,w_cc43a9ec7ef4df8f,hopper,0.743295019157088
22461,w_a9107acbc884203d,heliocentric,0.743295019157088
22462,w_dd099efbbd248d13,reunify,0.743295019157088
22463,w_f06da58c57a65922,sodomize,0.743243243243243
22464,w_1a2768aaf0de3c4a,perceptivity,0.743243243243243
22465,w_691cf07f06fc8312,unsealing,0.743243243243243
22466,w_ae8d22fc84726d9e,twelfth,0.743243243243243
22467,w_c2941830ac989acc,gastroenterology,0.743243243243243
22468,w_3e5fb84e6629d2c2,testicular,0.743190661478599
22469,w_d88c9761e6e856a1,enchant,0.743190661478599
22470,w_94a5a2c3a50213d7,alpinist,0.743190661478599
22471,w_8d34b6d2e6877e62,dayroom,0.743190661478599
22472,w_a55af339bab4e799,desolating,0.743150684931506
22473,w_d7d6fb9a4aa8ac7b,polychromatic,0.743150684931506
22474,w_8fb59b38c3c5a01a,mountainous,0.743150684931506
22475,w_8485030fa1baee49,spade,0.743083003952569
22476,w_71577dffd2745255,renowned,0.743083003952569
22477,w_68d5e273a00e6035,boundlessly,0.743083003952569
22478,w_e1eb8d6044a5e2c9,convictional,0.743083003952569
22479,w_d47cce943a50d578,photomicroscope,0.743083003952569
22480,w_316c41e6808f3bb0,confusable,0.743055555555555
22481,w_2638da864f866788,neatly,0.7429718875502
22482,w_b02dd7dd202ce69f,rubberstamp,0.7429718875502
22483,w_92669bc035a80c98,furies,0.7429718875502
22484,w_a26c6192df219737,inhospitably,0.7429718875502
22485,w_24a152763c46f180,antinational,0.7429718875502
22486,w_1784b65ce52db16c,snitch,0.742957746478873
22487,w_c77a01a14db01e13,procrastinator,0.742957746478873
22488,w_08db8536daa751cb,countess,0.742957746478873
22489,w_e96d1af9d7bfb4d3,decomposable,0.742957746478873
22490,w_3d0d059923b6ff25,admiralship,0.742957746478873
22491,w_4d8cf0db30cb76ec,unforeseen,0.742857142857142
22492,w_b008841e45621088,ectoplasm,0.742857142857142
22493,w_4e40197c548a45da,frictional,0.742857142857142
22494,w_92577615ad970367,oxygenate,0.742857142857142
22495,w_38245a327cbdb819,corrupter,0.742857142857142
22496,w_06c0fda9685869c1,departmentally,0.742857142857142
22497,w_c9749505a1d6a454,bloodlessness,0.742857142857142
22498,w_06e3c56fab91b392,convictive,0.742765273311897
22499,w_6ae92f77be7037ae,occult,0.742753623188405
22500,w_6682eace4871d59a,negligent,0.742753623188405
22501,w_6db4b898cb89ff97,coup,0.742753623188405
22502,w_c2871b66085c63dd,translucent,0.742753623188405
22503,w_76ae55eb836ea07c,pantomime,0.742753623188405
22504,w_ac5070a4b497d71e,mashing,0.742753623188405
22505,w_02d466908e90cc01,cryptically,0.742753623188405
22506,w_c4762a49f726c645,memoire,0.742753623188405
22507,w_bc18e5e9619d930f,syndication,0.742753623188405
22508,w_4af97635e6606e84,unfading,0.742753623188405
22509,w_f1f3bd145d6c168a,adventurousness,0.742738589211618
22510,w_eeb0893f8c3d0330,glimpse,0.742647058823529
22511,w_d85a11d478d82425,monolith,0.742647058823529
22512,w_3e10ed09ded326e3,castaway,0.742647058823529
22513,w_847826ecf9204659,dissolvent,0.742647058823529
22514,w_c062c0e117eff744,wedged,0.742647058823529
22515,w_aeb0f5a58ed9a1d8,crusted,0.742647058823529
22516,w_cdd307e5cd235242,personable,0.742647058823529
22517,w_76b88a960f67fe97,electorate,0.742647058823529
22518,w_6e8e7c68bf21445b,incontinence,0.742647058823529
22519,w_6a8e5163bf7ac2ad,nonofficial,0.742647058823529
22520,w_9d0952a019b81024,neoimpressionist,0.742647058823529
22521,w_44970eb7e5bafbe3,firewater,0.742616033755274
22522,w_578e65f4aa7b91a6,overture,0.742574257425742
22523,w_697fe57263d2fb0a,roundup,0.742574257425742
22524,w_593d412cde24c48e,unbolted,0.742574257425742
22525,w_766ab54a328be190,unveiled,0.742537313432835
22526,w_13b4d1298ae7d006,rockslide,0.742537313432835
22527,w_be0081a1791a132c,detoxify,0.742537313432835
22528,w_78909e653ccdccb4,homographic,0.742537313432835
22529,w_4a16571080b2d5ec,nametag,0.742489270386266
22530,w_ec1b50318f3f5af5,lousy,0.742424242424242
22531,w_5e69e464fb936732,lethargic,0.742424242424242
22532,w_abaa626f131bd6ee,cloaked,0.742424242424242
22533,w_16a6b3cb8fa4bffe,synergize,0.742424242424242
22534,w_79fbc1e56b538b0a,butthole,0.742424242424242
22535,w_2326f2aff891d8ba,preheat,0.742424242424242
22536,w_1156dec907557641,tesla,0.742424242424242
22537,w_776901914057d643,fruited,0.742424242424242
22538,w_15b7a1147e199e3d,weathered,0.742424242424242
22539,w_26d328d138d010d2,postsurgical,0.742424242424242
22540,w_c9ced2fda6194842,wrongful,0.742372881355932
22541,w_383c528cf6c596b4,ceremonialist,0.742372881355932
22542,w_a638cec0b479a5b7,trombone,0.742307692307692
22543,w_a8e2aa3725616bc7,trapper,0.742307692307692
22544,w_ffe82d20dec71892,discomposed,0.742268041237113
22545,w_fe58378805d7a2db,wholemeal,0.7421875
22546,w_893b59693173b7e8,discreteness,0.7421875
22547,w_cba54f010474ec04,sulphur,0.742160278745644
22548,w_45ae7055e0fc0398,winking,0.742160278745644
22549,w_0dfbf8291eea2cae,constable,0.742160278745644
22550,w_2f7176f1c489a7c9,prisonlike,0.742160278745644
22551,w_429500c6ecc15aef,sheepskin,0.742138364779874
22552,w_1afa070932493527,nativism,0.742105263157894
22553,w_a9c3a6bb9c2fef4f,werewolf,0.742063492063492
22554,w_ba3b4de4720d6852,cased,0.742063492063492
22555,w_e962cde7053eed12,flintstone,0.742063492063492
22556,w_0ff96f90fc0cfbd5,attendee,0.742049469964664
22557,w_777a916f24fa306c,terrarium,0.742049469964664
22558,w_b02637f245af8655,circumference,0.742049469964664
22559,w_72e2c51c8d68e84b,perpetration,0.742049469964664
22560,w_a6d74ff7343923dd,counteracting,0.742049469964664
22561,w_f58f232dc62d898e,agrobiologist,0.742049469964664
22562,w_5000e8c1c26b0f97,semitropical,0.742038216560509
22563,w_b6530332f551a3b0,spank,0.741935483870967
22564,w_b81ad2063a12d507,timidly,0.741935483870967
22565,w_bf1ee3119b17a03b,extern,0.741935483870967
22566,w_7d5c2a2d6136fbf1,meow,0.741935483870967
22567,w_80961f5f796d230a,excitation,0.741935483870967
22568,w_6d9571df8945ae3d,expansionist,0.741935483870967
22569,w_99cf21102a628a70,phonologically,0.741935483870967
22570,w_081e33c87cf81cdf,artificialness,0.741935483870967
22571,w_34df0531b1d4e95d,unworriedly,0.741935483870967
22572,w_0d5f965bc3a3ed97,mellow,0.741830065359477
22573,w_b19a223775391746,advocacy,0.741818181818181
22574,w_dc8cf689cdf0854f,blurriness,0.741818181818181
22575,w_f30568603251f3bc,genealogic,0.741818181818181
22576,w_f3ea0048a50490e7,demagogic,0.741818181818181
22577,w_485b4bf8b98a9f71,resolutely,0.741818181818181
22578,w_566542b796900d18,polymerization,0.741818181818181
22579,w_80bfb201ae967ccb,ingratitude,0.741818181818181
22580,w_963f6b15dbe0949b,unfroze,0.741818181818181
22581,w_67de10b13ec72702,bait,0.741803278688524
22582,w_2f84e1f46ff7a344,purgatory,0.741721854304635
22583,w_2fa7e1fd1e7f90e1,procure,0.741721854304635
22584,w_46178bcf82a7d46a,opal,0.741697416974169
22585,w_6a82d18b8b113671,rioting,0.741697416974169
22586,w_e14e9e07e451ac36,pickings,0.741697416974169
22587,w_8111d426c4a1d40b,sidearm,0.741697416974169
22588,w_043a4bd7a64125a2,dissimilar,0.741697416974169
22589,w_854af7e2e2f71853,icefall,0.741697416974169
22590,w_a3d2ca536c868768,accelerant,0.741697416974169
22591,w_8ab0d36596018af6,convection,0.741697416974169
22592,w_3a907bc2f2ab1375,neuropathic,0.741697416974169
22593,w_f46a5b6ab2a7e3b7,readymade,0.741697416974169
22594,w_cc1000ada5bd35d0,machinelike,0.741697416974169
22595,w_a4bebaf1566b93ec,acknowledger,0.741697416974169
22596,w_4c8c71f2db945fdb,racking,0.741666666666666
22597,w_ec6cf4a6b62b36cc,historicism,0.741666666666666
22598,w_60e058c13b62ebb7,inexhaustible,0.741666666666666
22599,w_585276df40408486,stuffy,0.741610738255033
22600,w_fe20298abff09bdb,lyricism,0.741610738255033
22601,w_7163544e92345bad,connectional,0.741610738255033
22602,w_e652af8a42b85650,indisputability,0.741610738255033
22603,w_10ce03a9d717d7a9,exterminable,0.741610738255033
22604,w_a41035108c1a970f,tradeoff,0.741573033707865
22605,w_3106560cd8ba20d1,scrubby,0.741573033707865
22606,w_136b048cad6276c4,applicably,0.741573033707865
22607,w_89ebaa8c3a062676,indulgency,0.741573033707865
22608,w_2265905e06bc5450,holistically,0.741573033707865
22609,w_ea3393e68bbde0b5,obscenely,0.741573033707865
22610,w_c4cc1574c553e8e6,resolvability,0.741573033707865
22611,w_7536ac3aa30a3ebc,unhandy,0.741496598639455
22612,w_7cb730e5fd21590a,timeserving,0.741496598639455
22613,w_cfa194eaad93814e,autodigestive,0.741496598639455
22614,w_7d12edb0328f8b1a,foamy,0.741444866920152
22615,w_a04a7ce8038e107e,municipality,0.741444866920152
22616,w_65a1c066f8411177,scooping,0.741444866920152
22617,w_d5457e8f542b26f6,foreseeable,0.741444866920152
22618,w_efff03afac2f728b,warrantless,0.741444866920152
22619,w_397919fab0939c23,hermitage,0.741379310344827
22620,w_a71f02ccfcfa9360,highchair,0.741379310344827
22621,w_3bc80debf786fbf8,promptness,0.741324921135646
22622,w_f9a3bf509df08651,gunner,0.741312741312741
22623,w_4819d41e9939b3fa,selfness,0.741312741312741
22624,w_2e3984af7e219916,perished,0.741258741258741
22625,w_c612b35b9d3f3bbe,equitable,0.741258741258741
22626,w_4246f04a730950c5,sourly,0.741258741258741
22627,w_fc9dfded647dbac1,assigner,0.741258741258741
22628,w_0a18598ed368159c,switchback,0.741258741258741
22629,w_617f51338775d672,desexualize,0.741258741258741
22630,w_092889ae5d7f674b,cookery,0.741176470588235
22631,w_3e7f49d57453c069,indicatively,0.741176470588235
22632,w_72de00633e924bc3,pike,0.741134751773049
22633,w_f8266eac54df086a,insulator,0.741134751773049
22634,w_4ea78d09f35f05ad,aloha,0.741134751773049
22635,w_a4b54e0317ec0613,deteriorating,0.741134751773049
22636,w_d96bb19e40a372e5,ejaculatory,0.741134751773049
22637,w_fb4b7946ba04b869,totalitarianism,0.741134751773049
22638,w_371c5e970653b90e,siege,0.741100323624595
22639,w_d8044ec18ce88b8a,implicitness,0.741100323624595
22640,w_372e362bd00a7681,electrometric,0.741035856573705
22641,w_54b7920885b8d7ee,sourness,0.741007194244604
22642,w_0e53022b420ccc91,terminable,0.741007194244604
22643,w_b463078c54305296,signifier,0.741007194244604
22644,w_92ae0e8ded96d300,immunologically,0.741007194244604
22645,w_f20bb93640e39001,cosmonaut,0.740983606557377
22646,w_0a4a55ba0ccf92cd,interruptible,0.740983606557377
22647,w_e17538c11a5f98ea,morph,0.740875912408759
22648,w_9fbba37812e60859,outboard,0.740875912408759
22649,w_ebfafe3557fd4d8f,sniffer,0.740875912408759
22650,w_9e64baa7a5ea20ca,canalization,0.740875912408759
22651,w_5def0ed676e291d5,acclimatize,0.740875912408759
22652,w_f7753dc8afd11471,scratchproof,0.740875912408759
22653,w_454d066615d8a26a,crosscutting,0.740875912408759
22654,w_37fbeea4797ab5f3,ragged,0.74074074074074
22655,w_c1f508f4e74c2758,halves,0.74074074074074
22656,w_3378c16d443b23ee,abolition,0.74074074074074
22657,w_2a7ef0586a5ba24c,concave,0.74074074074074
22658,w_d946448cc3cc5a8f,unitary,0.74074074074074
22659,w_31c755ec91a5bcd1,pneumatics,0.74074074074074
22660,w_0993b1c7f7bad51c,onstage,0.74074074074074
22661,w_77e9fca53c69b5c6,undignified,0.74074074074074
22662,w_4a331f63af0ad659,resound,0.74074074074074
22663,w_18cc5c508b60d2a8,chardonnay,0.74074074074074
22664,w_d98e9dd47af8e917,farmyard,0.74074074074074
22665,w_4aefcd61c2981b22,weeklong,0.74074074074074
22666,w_867141742fc10a44,backtalk,0.74074074074074
22667,w_7797e5c1da6fde54,suborbital,0.74074074074074
22668,w_a2272e005569a585,disconcerted,0.74074074074074
22669,w_c78ba6da3f9b6ee0,defenselessly,0.74074074074074
22670,w_7967b682853a6683,secrecy,0.740614334470989
22671,w_ae6635b52bff0fc8,reputed,0.740614334470989
22672,w_e247a69fd1f293a5,hermetical,0.740614334470989
22673,w_6a497a62be0ed88d,filthiness,0.740614334470989
22674,w_a3a821ca95450f7f,spotter,0.740601503759398
22675,w_838f28473668681b,imprudence,0.740601503759398
22676,w_02198cbeeef12df3,refiner,0.740601503759398
22677,w_60a9ab39a9a7da92,lettered,0.740601503759398
22678,w_cec9afde87f9ed23,foolproof,0.740601503759398
22679,w_8af4ee7835ade028,monsieur,0.740601503759398
22680,w_d0cd15646dbff5a6,peculiarly,0.740601503759398
22681,w_34998e426b66a73c,drunkenly,0.740585774058577
22682,w_bae8d914a4e794ae,pyramidal,0.740484429065744
22683,w_4c8202a1322f8d52,underwriter,0.740458015267175
22684,w_53763a7f2f97e8ef,faction,0.740425531914893
22685,w_3fea5c6dea80b699,margined,0.740425531914893
22686,w_847cfbe1bb5afb72,motionlessly,0.740425531914893
22687,w_081f120ed0b90545,submenu,0.740384615384615
22688,w_703cc198a2b3351a,initiatively,0.740384615384615
22689,w_e5fc0e24a8cb15b2,shaft,0.740350877192982
22690,w_c4099ecb142ea261,mercenary,0.740350877192982
22691,w_9ea7e0683bc9589e,theorem,0.740350877192982
22692,w_fe7042cb74a5576f,schema,0.740350877192982
22693,w_35173d6ad329a989,oscillatory,0.740350877192982
22694,w_015fd213b0d5a5f9,inoffensively,0.740350877192982
22695,w_56040ec464d8db38,ensemble,0.740310077519379
22696,w_cb5b5aea0b90d89d,sliceable,0.740310077519379
22697,w_cc0dec2bade5be22,adorableness,0.74025974025974
22698,w_c089b356ed66f68b,vowed,0.740213523131672
22699,w_34061620f6818141,laundering,0.740213523131672
22700,w_d13d761c34c0cb77,cosmography,0.740213523131672
22701,w_5b12b97a4b6689b1,volatile,0.74015748031496
22702,w_3fc74fd0baa7fa22,sprout,0.74015748031496
22703,w_213c49c5055b2555,misarrange,0.74015748031496
22704,w_b6c65aca09d7806d,dumper,0.740072202166065
22705,w_1c4ddc6389536ce9,preprint,0.740072202166065
22706,w_ebb878c23068043a,aphrodisiac,0.74
22707,w_e74741fef7c125bf,equilibration,0.74
22708,w_bce84dc5308ac531,fetal,0.73992673992674
22709,w_6211588f3a564694,omnibus,0.73992673992674
22710,w_9ebbf313e4b8310f,trickery,0.73992673992674
22711,w_468da084e9953050,gemini,0.73992673992674
22712,w_7f2b9dc4f6ba50f5,glaucoma,0.73992673992674
22713,w_5c995bbb81b028b8,maverick,0.73992673992674
22714,w_636c1c9f3ac64163,suburbia,0.73992673992674
22715,w_57d556dda8ffe908,tactfully,0.73992673992674
22716,w_199b8c6b0e05b2ae,inexact,0.73992673992674
22717,w_1a53a990f5eced03,polyatomic,0.73992673992674
22718,w_c81c7ba481d2808c,rectify,0.739864864864864
22719,w_2aeac5a112c97b86,coastal,0.739864864864864
22720,w_8f2754e12b9631de,assignation,0.739864864864864
22721,w_d665e40085da9799,noninvolvement,0.739864864864864
22722,w_72731fe14b55bb3b,inquisitive,0.739837398373983
22723,w_327a0328bbd10f0a,professed,0.739837398373983
22724,w_3df0431e9c7ddfb1,considerer,0.739837398373983
22725,w_c4bb896961f2dfd5,halt,0.739776951672862
22726,w_481725cf5a3878f1,leverage,0.739776951672862
22727,w_f3497ea335eb1e55,unveil,0.739776951672862
22728,w_75ccb159ef8ea884,constrain,0.739776951672862
22729,w_398c202ad4c3b197,sank,0.739776951672862
22730,w_d414f9f1b349e96e,fatless,0.739776951672862
22731,w_ea5389606f038521,unthinkably,0.739776951672862
22732,w_6d27fe079b493578,macroclimate,0.739776951672862
22733,w_f8814a76b6b87726,bloodthirstiness,0.739776951672862
22734,w_de3363a40d5d284a,buyout,0.73972602739726
22735,w_eb84b2dd05a217e6,overtype,0.73972602739726
22736,w_fde201c313115a34,hardball,0.73972602739726
22737,w_165d46e74401ff61,legitimist,0.73972602739726
22738,w_8538536d30660c37,photometric,0.73972602739726
22739,w_e033397ec95dd7af,unpick,0.73972602739726
22740,w_3d628868f6cac7f2,uncurled,0.739682539682539
22741,w_30fa48765b43d866,noncontact,0.739669421487603
22742,w_d760100c391dc062,pondering,0.739622641509433
22743,w_78267719aa665ddb,foreignness,0.739622641509433
22744,w_10c3f65a5ab1f359,willfully,0.739583333333333
22745,w_fb65a6b95a9e47ce,matador,0.739583333333333
22746,w_cb3f977ab624767b,comedown,0.739583333333333
22747,w_e3fc2889e70c33f8,abdominally,0.739583333333333
22748,w_d85eae33cf239e17,spoonful,0.739549839228295
22749,w_3e109e8b65e3c2b0,overinflated,0.739549839228295
22750,w_39ffb415ad849e45,battered,0.739463601532567
22751,w_f89835cf75bc0a60,towering,0.739463601532567
22752,w_4a4f1aa9c1d7df1e,rigidity,0.739463601532567
22753,w_588f13fd1f55b3b4,filet,0.739463601532567
22754,w_65591389f313c00c,absolvent,0.739463601532567
22755,w_40c62bd12020553d,aborigine,0.739463601532567
22756,w_125cb5b53c2bca59,redelivery,0.739463601532567
22757,w_632914dfc7f450db,grassless,0.739463601532567
22758,w_6ee74afa79bc59f0,modality,0.739436619718309
22759,w_6e5ce570b4af9c70,breadcrumb,0.739436619718309
22760,w_bbead9fac9a3ef2b,sidecar,0.739436619718309
22761,w_5941cff6b338b35e,insinuate,0.739436619718309
22762,w_50a9f5f2df472a0c,pollutant,0.739436619718309
22763,w_9bfce62681a35f98,predate,0.739436619718309
22764,w_33c25c573db28306,unfelt,0.739436619718309
22765,w_60706564a716184b,imprecise,0.739413680781759
22766,w_d6489a3e60ac34d0,overlying,0.739393939393939
22767,w_4f124ac4c087c3d6,jeopardy,0.739316239316239
22768,w_6263c76e1b80360a,commotion,0.739316239316239
22769,w_081dbaea688f9d99,shaky,0.739299610894941
22770,w_93b14e5235134d0e,untangle,0.739299610894941
22771,w_4d6cd0c0f97c9514,quadratic,0.739299610894941
22772,w_8d1ef639b5ce3e3c,liquidizer,0.739299610894941
22773,w_e611c86a1621b877,unpretentiously,0.739299610894941
22774,w_2c506c96c4fcff0c,backspin,0.739285714285714
22775,w_0a832c3e4a18c187,vigilantly,0.739285714285714
22776,w_08a1793d82dafd7b,matchstick,0.739285714285714
22777,w_88e08a20896fc81a,stigmata,0.739273927392739
22778,w_1b070629ae141aa2,eastward,0.739273927392739
22779,w_f02b4edf5e1fa436,snowline,0.739273927392739
22780,w_f72b8794d3f268f4,contra,0.739130434782608
22781,w_c8d73989e50b357b,choral,0.739130434782608
22782,w_3c5f8c645b5790d4,rescale,0.739130434782608
22783,w_a34646ea2087401a,woodshed,0.739130434782608
22784,w_d6eb3a21450484af,convertor,0.739130434782608
22785,w_4b8373d016f27752,peter,0.739130434782608
22786,w_51f8b1fa9b424745,jean,0.739130434782608
22787,w_8592b9b353845e98,insufferable,0.739130434782608
22788,w_4ca0b24ed9729f40,horseplay,0.739130434782608
22789,w_64a229982b5a7a79,socratic,0.739130434782608
22790,w_c4c1b978a782fdd2,unvaried,0.739130434782608
22791,w_028b17f820182678,distrustful,0.739130434782608
22792,w_a187e18cf06697d7,encourager,0.739130434782608
22793,w_d4f4ed491a1b23ce,weeknight,0.739130434782608
22794,w_ab061bcb62c62f78,disputably,0.739130434782608
22795,w_cb266829f4bc7b73,theatricality,0.739130434782608
22796,w_76d5769f40701857,chronometrical,0.739130434782608
22797,w_9988b861d903443b,excentricity,0.739130434782608
22798,w_fe98d36f9223e8ab,psychometrical,0.739130434782608
22799,w_3a8dddfd97cca0c2,expansibility,0.739130434782608
22800,w_33b261e9ed5b1b32,microclimatology,0.739130434782608
22801,w_7e780d50be64ac20,plausibly,0.738983050847457
22802,w_f376babc2700bd21,spawning,0.738983050847457
22803,w_f2187133bc9d5056,highball,0.738983050847457
22804,w_e5472e21ec3674bd,crust,0.738970588235294
22805,w_81c951058416004d,conclave,0.738970588235294
22806,w_e633277890dff918,didactically,0.738970588235294
22807,w_ef3281b133b45300,hundredth,0.738970588235294
22808,w_d4605fd165d4ee14,preoccupancy,0.738970588235294
22809,w_7dc519533fcc90e8,counterapproach,0.738970588235294
22810,w_d7e0955faf8c37fe,despairing,0.738955823293172
22811,w_ffbc154a31270f13,qualitatively,0.738955823293172
22812,w_ea22dce9b92d19ea,toothed,0.738938053097345
22813,w_185f344bc1f38ce5,innumerably,0.738853503184713
22814,w_a97ba51f55add3f9,dietary,0.738831615120275
22815,w_eb016a95b582c8d3,multivolume,0.738831615120275
22816,w_6eaa0d0c5fc0d06a,autogenetic,0.738831615120275
22817,w_d300af8b1905052d,receivables,0.738831615120275
22818,w_d610d3dad37710ca,discussible,0.738831615120275
22819,w_701d0c4c6eae0447,thug,0.738805970149253
22820,w_dfb59f0c8ff95031,mason,0.738805970149253
22821,w_ccfbae8ab1b2af0b,inessential,0.738805970149253
22822,w_40c67dd49cb928ed,reducibility,0.738805970149253
22823,w_2ba5cd69458ad11f,gasping,0.738775510204081
22824,w_5d85bc7ac677c3c5,toenail,0.738775510204081
22825,w_e8ebed902bf60835,factsheet,0.738775510204081
22826,w_76d7adedd9f4dbe2,seismography,0.738738738738738
22827,w_5f23716032b46715,repercussion,0.738709677419354
22828,w_c6d51ab09f96b756,mime,0.738675958188153
22829,w_7bc0552e7dc50aea,forwarder,0.738675958188153
22830,w_c7c3cfbecaec9636,polyclinic,0.738675958188153
22831,w_2719617286773047,mischief,0.738636363636363
22832,w_afb18ee6f9e4224a,tectonic,0.738636363636363
22833,w_2e1211c27ba86fb4,sighing,0.738636363636363
22834,w_d8bb04dddbecd3eb,plaintext,0.738636363636363
22835,w_cc085990beb2bbb2,hypochondriacally,0.738636363636363
22836,w_ebca09fa7c704925,incorruptness,0.738636363636363
22837,w_41afef27abd1d941,lawmaking,0.738562091503268
22838,w_6a9533d9fd1dc199,relatable,0.738562091503268
